"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"409","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:07:32,FALSE,NA,"855075468604837890",NA,"<a href=""https://ctrlq.org/"" rel=""nofollow"">meinbotistcooler</a>","gomme_bot",18,TRUE,FALSE,NA,NA
"410","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:07:31,FALSE,NA,"855075461268983808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","phessler",18,TRUE,FALSE,NA,NA
"411","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:06:41,FALSE,NA,"855075251625095168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CompChimera",18,TRUE,FALSE,NA,NA
"412","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:06:40,FALSE,NA,"855075249313914881",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","yaakov_h",18,TRUE,FALSE,NA,NA
"413","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:06:13,FALSE,NA,"855075137397202945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicegoldfuss",18,TRUE,FALSE,NA,NA
"414","RT @scalegridio: Blazing fast mongodb hosting on SSD and EBS prov IOPS. Host with us or bring your own AWS account https://t.co/ffAjDxc7Yi",FALSE,0,NA,2017-04-20 15:05:47,FALSE,NA,"855075027623886848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","etching_it",182,TRUE,FALSE,NA,NA
"415","NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/yMzDAdHSfE",FALSE,2,NA,2017-04-20 15:04:00,FALSE,NA,"855074576589627395",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DavidPapp",6,FALSE,FALSE,NA,NA
"416","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:03:07,FALSE,NA,"855074356208074753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Wraithan",18,TRUE,FALSE,NA,NA
"417","RT @angryyoungman11: .@vasudha_ET @nistula @Vidyut @mitalisaran @angryoungwoman @charminegirl @nitinsachdeva22 @no2uid Proof  https://t.co/…",FALSE,0,NA,2017-04-20 14:59:17,FALSE,NA,"855073391140782080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nitinsachdeva22",5,TRUE,FALSE,NA,NA
"418","RT @renishb10: Dartle is out! https://t.co/g3vA1mo1gM
by https://t.co/z4akkkVLX4
#technology #news #aspnet #nodejs #mongodb #msdev #freelan…",FALSE,0,NA,2017-04-20 14:54:18,FALSE,NA,"855072137153040384",NA,"<a href=""http://RockinFreelance.com"" rel=""nofollow"">RockinFreelance</a>","RockinFreelance",2,TRUE,FALSE,NA,NA
"419","Dartle is out! https://t.co/g3vA1mo1gM
by https://t.co/z4akkkVLX4
#technology #news #aspnet #nodejs #mongodb #msdev #freelance #csharp",FALSE,0,NA,2017-04-20 14:53:38,FALSE,NA,"855071967417954308",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","renishb10",2,FALSE,FALSE,NA,NA
"420","RT @angryyoungman11: .@vasudha_ET @nistula @Vidyut @mitalisaran @angryoungwoman @charminegirl @nitinsachdeva22 @no2uid Proof  https://t.co/…",FALSE,0,NA,2017-04-20 14:52:16,FALSE,NA,"855071624013398017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stupidosaur",5,TRUE,FALSE,NA,NA
"421","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/BHaXxrcmI7",FALSE,0,NA,2017-04-20 14:49:56,FALSE,NA,"855071037679128576",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","drorasaf87",0,FALSE,FALSE,NA,NA
"422","@black_duck_sw @crunchbase RethinkDB is a tough example. Their main failure is in differentiating from MongoDB, per… https://t.co/zDjkGDzaYE",FALSE,2,"black_duck_sw",2017-04-20 14:47:30,TRUE,"855063515396276224","855070423536553985","27064840","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YevTheDev",2,FALSE,FALSE,NA,NA
"423","#How to extract a column from Mongodb in R?
#Tech #Internet #Question #HowTO
https://t.co/xd2NlwcjRX",FALSE,0,NA,2017-04-20 14:47:20,FALSE,NA,"855070382633701376",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","UriSamuels",1,FALSE,FALSE,NA,NA
"424","RT @dmenningervr: Lang demos #DataPrep combining live #Kafka stream w/ 2B MongoDB records, recommends related tables &amp; joins #mstrworld",FALSE,0,NA,2017-04-20 14:47:08,FALSE,NA,"855070334135021569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","clairemb617",3,TRUE,FALSE,NA,NA
"425","#How to extract a column from Mongodb in R?
#Tech #News #HowTo
https://t.co/Fz2c2Y8wpX",FALSE,0,NA,2017-04-20 14:45:55,FALSE,NA,"855070028613513216",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","AdamSmitht1",0,FALSE,FALSE,NA,NA
"426","RT @angryyoungman11: .@vasudha_ET @nistula @Vidyut @mitalisaran @angryoungwoman @charminegirl @nitinsachdeva22 @no2uid Proof  https://t.co/…",FALSE,0,NA,2017-04-20 14:44:15,FALSE,NA,"855069606192365568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Anand_SolKnight",5,TRUE,FALSE,NA,NA
"427","RT @dmenningervr: Lang demos #DataPrep combining live #Kafka stream w/ 2B MongoDB records, recommends related tables &amp; joins #mstrworld",FALSE,0,NA,2017-04-20 14:39:54,FALSE,NA,"855068512833990656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PieroOcampo",3,TRUE,FALSE,NA,NA
"428","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/EXstnvrtFm #coding https://t.co/4qEm46S51J",FALSE,0,NA,2017-04-20 14:39:05,FALSE,NA,"855068308504268801",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","jjhiller",0,FALSE,FALSE,NA,NA
"429","Can't wait for #MDBW17, where the MongoDB community comes to connect, explore, and learn! - https://t.co/KbLy8jGnYR",FALSE,0,NA,2017-04-20 14:38:51,FALSE,NA,"855068247863042048",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","joequery21",0,FALSE,FALSE,NA,NA
"430","RT @dmenningervr: Lang demos #DataPrep combining live #Kafka stream w/ 2B MongoDB records, recommends related tables &amp; joins #mstrworld",FALSE,0,NA,2017-04-20 14:37:52,FALSE,NA,"855068002450116608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenBIanalyst",3,TRUE,FALSE,NA,NA
"431","Lang demos #DataPrep combining live #Kafka stream w/ 2B MongoDB records, recommends related tables &amp; joins #mstrworld",FALSE,1,NA,2017-04-20 14:37:02,FALSE,NA,"855067790486720513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dmenningervr",3,FALSE,FALSE,NA,NA
"432","A zillion companies use MongoDB and CouchDB. Mongo is the industry standard for #NoSQL. Means nothing.
https://t.co/M6BE9wsVdZ",FALSE,2,NA,2017-04-20 14:34:33,FALSE,NA,"855067168186159104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gossipdatabase",1,FALSE,FALSE,NA,NA
"433","Great article about MongoDB's Full Text Search https://t.co/HnqYKTpx8L #mongo #bigdata https://t.co/0eKD2jjjTH",FALSE,2,NA,2017-04-20 14:33:11,FALSE,NA,"855066821996707841",NA,"<a href=""http://socialreport.com"" rel=""nofollow"">SocialReport.com</a>","webalgorithm",1,FALSE,FALSE,NA,NA
"434",".@vasudha_ET @nistula @Vidyut @mitalisaran @angryoungwoman @charminegirl @nitinsachdeva22 @no2uid Proof  https://t.co/9Q89aAjL80",FALSE,4,"angryyoungman11",2017-04-20 14:32:55,FALSE,"855059400746250241","855066756540502017","2391585170","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angryyoungman11",5,FALSE,FALSE,NA,NA
"435","Buy What You Want Best Selling Bundle https://t.co/wygtjW57rh #ruby #bootstrap #mongoDB",FALSE,0,NA,2017-04-20 14:30:20,FALSE,NA,"855066106209476608",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","vernonemrit",0,FALSE,FALSE,NA,NA
"436","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/z97iqaBsIB #coding https://t.co/o3qsfls8Ia",FALSE,0,NA,2017-04-20 14:30:09,FALSE,NA,"855066057211555842",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","avanimisra",0,FALSE,FALSE,NA,NA
"437","RT @MongoDB: Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/7r2RtG9Dib https://t.c…",FALSE,0,NA,2017-04-20 14:19:54,FALSE,NA,"855063478897455105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmimick",5,TRUE,FALSE,NA,NA
"438","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/6g9S9LAjF0 #coding https://t.co/4zfKh4vhvY",FALSE,1,NA,2017-04-20 14:18:05,FALSE,NA,"855063021974155264",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","vr3690",1,FALSE,FALSE,NA,NA
"439","RT @SW_Integrity: I just published “MongoDB: Preventing common vulnerabilities in the MEAN stack” https://t.co/HFg6rbyB4e",FALSE,0,NA,2017-04-20 14:12:30,FALSE,NA,"855061615640760320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ollijarva",4,TRUE,FALSE,NA,NA
"440","@MongoDB Wish I didn't have fill out a form to see the webinar...",FALSE,0,"MongoDB",2017-04-20 14:08:41,FALSE,"855045893321617410","855060657900834817","18080585","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustSomeHack",0,FALSE,FALSE,NA,NA
"441","RT @NoYoN123456: Techniques a Fresher should know to sustain in IT #Docker #NodeJS #ES6 #NoSQL #java8 #SCALA #Hadoop #Hive #Mongodb https:/…",FALSE,0,NA,2017-04-20 14:05:05,FALSE,NA,"855059749209071619",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","d0ml3nc",2,TRUE,FALSE,NA,NA
"442","User Analytics using Metabase and MongoDB, https://t.co/ehv1uRJE45",FALSE,1,NA,2017-04-20 14:03:01,FALSE,NA,"855059231791357952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jlamigueiro",0,FALSE,FALSE,NA,NA
"443","RT @NoYoN123456: Techniques a Fresher should know to sustain in IT #Docker #NodeJS #ES6 #NoSQL #java8 #SCALA #Hadoop #Hive #Mongodb https:/…",FALSE,0,NA,2017-04-20 14:02:22,FALSE,NA,"855059067298996224",NA,"<a href=""http://simbasystems.com"" rel=""nofollow"">javascriptdigest</a>","javascriptd",2,TRUE,FALSE,NA,NA
"444","#VideoOfTheWeek: Find out how MongoDB increased conversion rates by 157% using #marketingautomation. https://t.co/0WLa1N2tse",FALSE,0,NA,2017-04-20 14:00:54,FALSE,NA,"855058699316072449",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","ShannonPrager",0,FALSE,FALSE,NA,NA
"445","#VideoOfTheWeek: Find out how MongoDB increased conversion rates by 157% using #marketingautomation. https://t.co/0V7G1Eb9wC",FALSE,0,NA,2017-04-20 14:00:43,FALSE,NA,"855058651232563200",NA,"<a href=""https://manager.agorapulse.com"" rel=""nofollow"">AgoraPulse Manager</a>","LeaditMarketing",0,FALSE,FALSE,NA,NA
"446","RT @vijayvavdiya: Guide for How to connect to your remote MongoDB server and setup user Authentication
https://t.co/hiRjx8w0YN
#mongodb",FALSE,0,NA,2017-04-20 13:57:49,FALSE,NA,"855057923625558016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veeraviki",3,TRUE,FALSE,NA,NA
"447","MongoDB Expands OEM Partner Program to Help ISVs Build Modern Applications and Drive Business Growth https://t.co/j40s7IhSmi",FALSE,0,NA,2017-04-20 13:55:20,FALSE,NA,"855057295989977088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","michael_hstarr",0,FALSE,FALSE,NA,NA
"448","RT @infoworld: MongoDB or Couchbase Server? A few key differences point the way #nosql, by @freethejazz https://t.co/cShPYnmZZr",FALSE,0,NA,2017-04-20 13:54:41,FALSE,NA,"855057135356588032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","akmalchaudhri",3,TRUE,FALSE,NA,NA
"449","Why mongodb&amp;#39;s find() method is not able to find the recently inserted document in Nodejs https://t.co/mvFx11DIbg",FALSE,0,NA,2017-04-20 13:50:52,FALSE,NA,"855056173770440705",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",1,FALSE,FALSE,NA,NA
"450","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/tj7ECBh1UU #coding https://t.co/6HzKzdHZFS",FALSE,0,NA,2017-04-20 13:48:03,FALSE,NA,"855055466195496960",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","skyhoshi",0,FALSE,FALSE,NA,NA
"451","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 13:47:08,FALSE,NA,"855055235395485696",NA,"<a href=""http://getfalcon.pro"" rel=""nofollow"">FalconPro3 BETA</a>","alferpal",18,TRUE,FALSE,NA,NA
"452","RT @MongoDB: Everything you need to know when considering #NoSQL vs #SQL #databases: 
https://t.co/1KXvusHPju https://t.co/GgzvEjmJzI",FALSE,0,NA,2017-04-20 13:45:04,FALSE,NA,"855054712344674304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SqlAdmin",35,TRUE,FALSE,NA,NA
"453","#NoSQL grudge match: #MongoDB vs. #Couchbase Server https://t.co/oFrqpJ808f via @infoworld",FALSE,0,NA,2017-04-20 13:43:59,FALSE,NA,"855054441023721472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","socialfeels",1,FALSE,FALSE,NA,NA
"454","How does MongoDB distribute data across a cluster https://t.co/6rcsNCCaTI",FALSE,0,NA,2017-04-20 13:42:52,FALSE,NA,"855054160819048451",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",0,FALSE,FALSE,NA,NA
"455","Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site ent… https://t.co/eC40BNxUzO",FALSE,34,NA,2017-04-20 13:42:34,TRUE,NA,"855054084474363904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thlorenz",18,FALSE,FALSE,NA,NA
"456","RT @KirkDBorne: A #DataEngineer's Guide To Non-Traditional Data Storage: https://t.co/V6WgQuohxV #abdsc #BigData #Analytics #elasticsearch…",FALSE,0,NA,2017-04-20 13:40:12,FALSE,NA,"855053489767985152",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","The_SE_Guy",28,TRUE,FALSE,NA,NA
"457","RT @MongoDB: Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/7r2RtG9Dib https://t.c…",FALSE,0,NA,2017-04-20 13:30:32,FALSE,NA,"855051056006430720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CallousFury",5,TRUE,FALSE,NA,NA
"458","mongoDB devices andInternet of shard apps can bring Nazis. Get strategic advice for a webscale 2.0 on the shard solution.",FALSE,0,NA,2017-04-20 13:24:23,FALSE,NA,"855049508434182144",NA,"<a href=""http://software.complete.org/twidge"" rel=""nofollow"">twidge</a>","webscale_bot",0,FALSE,FALSE,NA,NA
"459","""NoSQL grudge match: MongoDB vs Couchbase Server"" https://t.co/7da3G3ZuZL https://t.co/66CDFZvAfs",FALSE,0,NA,2017-04-20 13:23:31,FALSE,NA,"855049291383091200",NA,"<a href=""http://engage.social"" rel=""nofollow"">Engage.Social</a>","CrucialBits",1,FALSE,FALSE,NA,NA
"460","RT @MongoDB: Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/7r2RtG9Dib https://t.c…",FALSE,0,NA,2017-04-20 13:22:19,FALSE,NA,"855048987015041024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cruseakshay",5,TRUE,FALSE,NA,NA
"461","Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/M7nJLiKN6A https://t.co/d14GlA44c1",FALSE,0,NA,2017-04-20 13:18:33,FALSE,NA,"855048039588929540",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheExeLab",0,FALSE,FALSE,NA,NA
"462","How do you speed up calculating bigrams/trigrams on a large number (~ 1 million) documents in mongodb? https://t.co/imNsGkfNjc",FALSE,0,NA,2017-04-20 13:15:52,FALSE,NA,"855047365539004417",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",0,FALSE,FALSE,NA,NA
"463","How to use Elasticsearch with MongoDB? #mongodb #elasticsearch https://t.co/mnbamhEdN5",FALSE,0,NA,2017-04-20 13:15:00,FALSE,NA,"855047147716304897",NA,"<a href=""http://jarvis.ratankumar.org/"" rel=""nofollow"">elasticsearchQnA</a>","ElasticsearchQA",0,FALSE,FALSE,NA,NA
"464","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/NfVMHNSJMY",FALSE,0,NA,2017-04-20 13:12:30,FALSE,NA,"855046519086600194",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","jhomarolo",0,FALSE,FALSE,NA,NA
"465","RT @infoworld: MongoDB or Couchbase Server? A few key differences point the way #nosql, by @freethejazz https://t.co/cShPYnmZZr",FALSE,0,NA,2017-04-20 13:11:34,FALSE,NA,"855046283530088448",NA,"<a href=""http://nosudo.co"" rel=""nofollow"">QxNews-python</a>","QxNews",3,TRUE,FALSE,NA,NA
"466","@MongoDB Great",FALSE,0,"MongoDB",2017-04-20 13:11:24,FALSE,"855045893321617410","855046243038449664","18080585","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrm8488",0,FALSE,FALSE,NA,NA
"467","new python utility for online notification of data changes in MongoDB:
https://t.co/YcJvJeN4Mi
#MongoDB #opologtailing #python",FALSE,0,NA,2017-04-20 13:10:47,FALSE,NA,"855046086884560896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","drorasaf87",0,FALSE,FALSE,NA,NA
"468","RT @swampsio: Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/WmWdTk8DmT #coding https://t.co/PvonWNjJCK",FALSE,0,NA,2017-04-20 13:10:10,FALSE,NA,"855045929736581120",NA,"<a href=""http://theparen.com"" rel=""nofollow"">twitter-bot-george</a>","george_fuzzy",1,TRUE,FALSE,NA,NA
"469","Ready to try out the $graphLookup operator for yourself? Check out this on-demand webinar: https://t.co/7r2RtG9Dib https://t.co/NeRN9J4pxB",FALSE,13,NA,2017-04-20 13:10:01,FALSE,NA,"855045893321617410",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","MongoDB",5,FALSE,FALSE,NA,NA
"470","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/WmWdTk8DmT #coding https://t.co/PvonWNjJCK",FALSE,0,NA,2017-04-20 13:09:04,FALSE,NA,"855045653059293185",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","swampsio",1,FALSE,FALSE,NA,NA
"471","MongoDB or Couchbase Server? A few key differences point the way #nosql, by freethejazz https://t.co/mUVX4tgmIL",FALSE,0,NA,2017-04-20 13:08:19,FALSE,NA,"855045464592404480",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","isachintiwari",1,FALSE,FALSE,NA,NA
"472","How to install mongodb and the PHP mongo driver on Mac OS X Snow Leopard Server https://t.co/AXthtwn6p2 #JAFDIP",FALSE,0,NA,2017-04-20 13:07:54,FALSE,NA,"855045358988267520",NA,"<a href=""http://jafdip.com"" rel=""nofollow"">jafdip</a>","mikelking",0,FALSE,FALSE,NA,NA
"473","Techniques a Fresher should know to sustain in IT #Docker #NodeJS #ES6 #NoSQL #java8 #SCALA #Hadoop #Hive #Mongodb https://t.co/8OCkM8Kc6z",FALSE,3,NA,2017-04-20 13:06:57,FALSE,NA,"855045122031050752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoYoN123456",2,FALSE,FALSE,NA,NA
"474","getting a weird id in my mongodb after creating my own ObjectId https://t.co/qUyDVFLIBB",FALSE,0,NA,2017-04-20 13:05:52,FALSE,NA,"855044848658894848",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",0,FALSE,FALSE,NA,NA
"475","RT @infoworld: MongoDB or Couchbase Server? A few key differences point the way #nosql, by @freethejazz https://t.co/cShPYnmZZr",FALSE,0,NA,2017-04-20 13:05:23,FALSE,NA,"855044724910153728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dharm_k123",3,TRUE,FALSE,NA,NA
"476","MongoDB or Couchbase Server? A few key differences point the way #nosql, by @freethejazz https://t.co/cShPYnmZZr",FALSE,2,NA,2017-04-20 13:05:08,FALSE,NA,"855044665833172992",NA,"<a href=""http://www.idg.com"" rel=""nofollow"">IDG Media Platform</a>","infoworld",3,FALSE,FALSE,NA,NA
"477","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/LYMrlY3DL0",FALSE,0,NA,2017-04-20 13:03:35,FALSE,NA,"855044275712786434",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","weiiishannn",0,FALSE,FALSE,NA,NA
"478","Insert object into MongoDB subdocument https://t.co/L6a0ySfGaZ",FALSE,0,NA,2017-04-20 13:00:52,FALSE,NA,"855043590774456320",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",0,FALSE,FALSE,NA,NA
"479","Follow the top MongoDB stories for Apr 20 on our topical page: https://t.co/DSaiQUMQxk",FALSE,0,NA,2017-04-20 12:59:56,FALSE,NA,"855043356170354692",NA,"<a href=""http://www.mongodbtopnews.com/app"" rel=""nofollow"">MongoDB_Top</a>","MongoDBTopNews",0,FALSE,FALSE,NA,NA
"480","Projects in MongoDB - Learn MongoDB Building Projects https://t.co/1ZpH6WGbrV",FALSE,0,NA,2017-04-20 12:52:29,FALSE,NA,"855041481098354688",NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","HotelsScanner",0,FALSE,FALSE,NA,NA
"481","RT @chef: Build, manage, and deploy a @HAProxy, @TheApacheTomcat and @MongoDB sample app with @docker and Habitat https://t.co/Al2cIvIhCD #…",FALSE,0,NA,2017-04-20 12:49:36,FALSE,NA,"855040753902419968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RJasonMorgan",12,TRUE,FALSE,NA,NA
"482","RT @Cloud9Charts: Read @MattPlummer94 guest blog using @mongodb and @cloud9charts for Twitter sentiment analysis. #nosql #analytics https:/…",FALSE,0,NA,2017-04-20 12:48:09,FALSE,NA,"855040388322689025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brendalplummer",4,TRUE,FALSE,NA,NA
"483","Contact ASG to learn more! #Database #datacenter #technology #IT #Infosec NoSQL grudge match: MongoDB vs. Couch... https://t.co/kL7SJvfNDB",FALSE,1,NA,2017-04-20 12:46:36,FALSE,NA,"855039998122487808",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ConsultingAsg",1,FALSE,FALSE,NA,NA
"484","NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/ZmyV0y9WQj #network #tech https://t.co/2wxmNG1j4l",FALSE,1,NA,2017-04-20 12:46:11,FALSE,NA,"855039895894605826",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","JBenet38",1,FALSE,FALSE,NA,NA
"485","MongoDB : create a view which is the union of several collections https://t.co/4BTta2Df82",FALSE,0,NA,2017-04-20 12:40:52,FALSE,NA,"855038557932728322",NA,"<a href=""http://stackoverflow.com/questions/tagged/mongodb"" rel=""nofollow"">MongoDBatStackoverflow</a>","MongoDBatSO",0,FALSE,FALSE,NA,NA
"486","RT @nosqlonsql: Interested in an open source MongoDB BI Connector with 100x better perf? https://t.co/x1VbWajUUY Discount code @percona Liv…",FALSE,0,NA,2017-04-20 12:38:07,FALSE,NA,"855037863636774912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","postgresmen",3,TRUE,FALSE,NA,NA
"487","RT @techjunkiejh: #angularjs Tutorial for Beginners With #nodejs #ExpressJS and #mongodb #javascript Part I https://t.co/kXO4ZFdt26 https:/…",FALSE,0,NA,2017-04-20 12:37:27,FALSE,NA,"855037696783269890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gehan_Mendis",9,TRUE,FALSE,NA,NA
"488","RT @macronimous: MongoDB Singleton Connection in #Node.js https://t.co/ftLWESOnOV #JS #JavaScript #JavaScriptCode",FALSE,0,NA,2017-04-20 12:34:35,FALSE,NA,"855036977799872512",NA,"<a href=""http://web2news.com"" rel=""nofollow"">nodejsdigest</a>","nodejsdigest",1,TRUE,FALSE,NA,NA
"489","RT @MongoDBatSO: MongoDB - running parallel promises with nodejs driver is not working with multiple databases https://t.co/FPASMKbeHM",FALSE,0,NA,2017-04-20 12:32:46,FALSE,NA,"855036518573850625",NA,"<a href=""http://web2news.com"" rel=""nofollow"">nodejsdigest</a>","nodejsdigest",1,TRUE,FALSE,NA,NA
"490","NoSQL grudge match: MongoDB vs. Couchbase Server https://t.co/dtHdeUMMgl",FALSE,1,NA,2017-04-20 12:28:44,FALSE,NA,"855035505511190529",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","samarth_InFable",0,FALSE,FALSE,NA,NA
